datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,city
2023-06-29,1687977000,26.8,22.4,23.6,28.7,22.4,23.7,22.0,91.1,4.0,100.0,8.33,['rain'],0.0,0.0,42.1,18.7,253.8,1007.7,98.3,6.6,44.7,3.9,2.0,10.0,06:01:06,1687998666,19:14:56,1688046296,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-06-30,1688063400,26.0,22.3,23.6,26.0,22.3,23.6,22.1,91.7,8.0,100.0,12.5,['rain'],0.0,0.0,48.6,20.5,252.2,1007.5,98.3,6.0,52.4,4.5,2.0,10.0,06:01:23,1688085083,19:15:02,1688132702,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-01,1688149800,26.6,22.3,23.8,26.6,22.3,23.8,22.4,92.1,12.6,100.0,8.33,['rain'],0.0,0.0,50.8,19.1,251.3,1008.1,98.7,6.3,99.3,8.5,4.0,10.0,06:01:41,1688171501,19:15:08,1688219108,0.43,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-02,1688236200,26.5,22.6,24.2,26.5,22.6,24.2,23.0,93.3,8.0,100.0,12.5,['rain'],0.0,0.0,42.8,17.3,247.7,1007.6,94.6,3.7,91.3,8.0,4.0,10.0,06:01:59,1688257919,19:15:12,1688305512,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-03,1688322600,28.8,22.7,25.2,33.4,22.7,25.9,23.0,88.2,0.2,100.0,4.17,['rain'],0.0,0.0,36.0,14.8,252.5,1005.5,92.2,11.8,165.5,14.3,6.0,30.0,06:02:18,1688344338,19:15:16,1688391916,0.5,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-04,1688409000,29.0,23.4,25.3,33.3,23.4,26.1,22.9,86.7,0.3,100.0,4.17,['rain'],0.0,0.0,38.5,15.8,253.3,1003.7,94.4,16.2,129.1,11.2,5.0,30.0,06:02:36,1688430756,19:15:19,1688478319,0.53,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-05,1688495400,30.0,23.0,24.7,35.0,23.0,25.1,22.6,88.7,3.0,100.0,4.17,['rain'],0.0,0.0,29.9,13.0,252.4,1002.2,96.6,16.9,99.9,8.6,4.0,10.0,06:02:56,1688517176,19:15:20,1688564720,0.56,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-06,1688581800,28.3,22.6,24.0,30.3,22.6,24.1,22.0,89.1,0.3,100.0,4.17,['rain'],0.0,0.0,46.8,22.7,244.9,1003.6,95.4,9.3,44.5,3.9,2.0,10.0,06:03:15,1688603595,19:15:21,1688651121,0.6,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-07,1688668200,27.8,22.8,24.3,30.5,22.8,24.4,22.1,88.2,0.9,100.0,4.17,['rain'],0.0,0.0,54.7,22.3,244.2,1005.0,97.1,3.7,50.9,4.3,2.0,10.0,06:03:35,1688690015,19:15:21,1688737521,0.63,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-08,1688754600,26.8,22.6,24.5,29.4,22.6,24.6,22.5,89.2,0.2,100.0,4.17,['rain'],0.0,0.0,56.2,22.0,248.6,1006.7,87.1,10.8,154.8,13.2,6.0,10.0,06:03:55,1688776435,19:15:20,1688823920,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-09,1688841000,28.8,22.8,24.9,31.7,22.8,25.2,22.3,86.2,0.4,100.0,4.17,['rain'],0.0,0.0,51.5,21.6,247.2,1007.5,90.7,12.8,182.3,15.7,7.0,10.0,06:04:15,1688862855,19:15:17,1688910317,0.7,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-10,1688927400,28.0,23.0,24.9,30.3,23.0,25.3,22.2,85.4,0.2,100.0,4.17,['rain'],0.0,0.0,49.0,20.5,255.1,1007.9,80.1,16.6,176.3,15.3,7.0,10.0,06:04:36,1688949276,19:15:14,1688996714,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-11,1689013800,28.0,22.4,24.6,30.5,22.4,24.9,21.8,84.8,2.1,100.0,41.67,['rain'],0.0,0.0,44.6,19.4,260.2,1008.1,92.8,17.8,164.9,14.2,7.0,10.0,06:04:56,1689035696,19:15:10,1689083110,0.77,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-12,1689100200,29.0,22.9,24.7,31.7,22.9,25.0,22.2,86.2,2.8,100.0,54.17,['rain'],0.0,0.0,34.6,13.3,258.7,1007.0,94.1,18.2,78.4,6.9,4.0,10.0,06:05:17,1689122117,19:15:05,1689169505,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-13,1689186600,29.8,20.5,24.9,32.4,20.5,25.3,22.4,86.4,0.6,100.0,4.17,['rain'],0.0,0.0,36.7,16.2,255.3,1006.7,83.8,17.0,169.1,14.7,7.0,10.0,06:05:38,1689208538,19:14:59,1689255899,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-14,1689273000,26.3,22.7,24.0,26.3,22.7,24.0,22.0,89.1,0.3,100.0,4.17,['rain'],0.0,0.0,40.0,15.5,258.8,1008.3,95.1,15.1,101.7,8.7,5.0,10.0,06:05:59,1689294959,19:14:51,1689342291,0.88,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-15,1689359400,29.0,22.2,24.6,31.9,22.2,25.1,22.4,87.8,0.3,100.0,4.17,['rain'],0.0,0.0,43.6,16.9,260.6,1008.6,92.9,11.9,118.5,10.3,5.0,10.0,06:06:20,1689381380,19:14:43,1689428683,0.91,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-16,1689445800,28.0,22.7,24.2,30.9,22.7,24.4,22.1,88.6,1.0,100.0,4.17,['rain'],0.0,0.0,44.6,16.9,255.9,1008.0,91.2,9.4,133.6,11.5,6.0,10.0,06:06:41,1689467801,19:14:34,1689515074,0.95,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-17,1689532200,25.2,22.4,23.8,25.2,22.4,23.8,22.1,90.4,3.0,100.0,8.33,['rain'],0.0,0.0,43.6,19.8,255.8,1006.8,96.4,11.2,94.6,8.3,3.0,10.0,06:07:02,1689554222,19:14:23,1689601463,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-18,1689618600,25.1,22.4,23.4,25.1,22.4,23.4,22.2,93.1,6.0,100.0,8.33,['rain'],0.0,0.0,58.0,25.2,258.5,1005.4,99.6,3.3,32.6,2.7,1.0,10.0,06:07:23,1689640643,19:14:12,1689687852,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-19,1689705000,24.8,22.2,23.1,24.8,22.2,23.1,22.2,95.1,6.0,100.0,8.33,['rain'],0.0,0.0,52.6,20.9,261.1,1003.5,99.6,4.9,44.3,3.6,2.0,10.0,06:07:44,1689727064,19:13:59,1689774239,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-20,1689791400,26.8,22.3,23.8,29.0,22.3,23.9,22.3,91.4,11.1,100.0,12.5,['rain'],0.0,0.0,53.6,22.7,258.8,1003.6,97.9,6.3,69.7,5.9,3.0,10.0,06:08:05,1689813485,19:13:45,1689860625,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-21,1689877800,26.6,22.3,23.5,26.6,22.3,23.5,22.4,94.1,3.0,100.0,4.17,['rain'],0.0,0.0,41.4,17.3,260.4,1005.5,98.1,8.6,64.1,5.7,3.0,10.0,06:08:26,1689899906,19:13:31,1689947011,0.12,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-22,1689964200,25.6,22.1,23.3,25.6,22.1,23.3,22.0,92.5,8.0,100.0,12.5,['rain'],0.0,0.0,51.5,21.6,260.7,1006.0,99.1,4.1,59.0,5.2,3.0,10.0,06:08:47,1689986327,19:13:15,1690033395,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-23,1690050600,26.1,22.3,23.5,26.1,22.3,23.5,22.3,93.5,10.0,100.0,12.5,['rain'],0.0,0.0,62.6,25.6,258.4,1005.2,98.7,2.8,57.9,5.0,3.0,10.0,06:09:08,1690072748,19:12:58,1690119778,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-24,1690137000,26.0,22.2,23.7,26.0,22.2,23.7,22.4,92.7,11.0,100.0,16.67,['rain'],0.0,0.0,55.4,24.1,256.0,1005.6,97.5,4.4,83.9,7.2,5.0,10.0,06:09:28,1690159168,19:12:41,1690206161,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-25,1690223400,25.3,22.3,23.2,25.3,22.3,23.2,22.2,94.1,12.0,100.0,12.5,['rain'],0.0,0.0,47.9,18.7,260.4,1007.3,98.3,3.5,58.8,5.1,3.0,10.0,06:09:49,1690245589,19:12:22,1690292542,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-26,1690309800,26.2,21.7,23.1,26.2,21.7,23.1,22.2,94.7,7.0,100.0,8.33,['rain'],0.0,0.0,47.5,20.9,264.6,1008.3,100.0,2.9,34.1,2.8,1.0,10.0,06:10:09,1690332009,19:12:02,1690378922,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-27,1690396200,24.0,21.8,22.6,24.0,21.8,22.6,21.8,95.4,9.0,100.0,12.5,['rain'],0.0,0.0,50.8,20.9,266.2,1008.6,99.6,2.9,29.1,2.4,1.0,10.0,06:10:30,1690418430,19:11:41,1690465301,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-28,1690482600,25.1,21.7,23.0,25.1,21.7,23.0,21.8,93.2,4.0,100.0,8.33,['rain'],0.0,0.0,54.4,23.0,266.5,1008.5,99.1,4.4,106.4,9.2,5.0,10.0,06:10:50,1690504850,19:11:19,1690551679,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-29,1690569000,26.3,21.9,23.1,26.3,21.9,23.1,21.8,92.6,0.1,100.0,4.17,['rain'],0.0,0.0,46.8,18.4,264.2,1009.1,97.0,8.7,92.2,7.9,3.0,10.0,06:11:10,1690591270,19:10:56,1690638056,0.38,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-30,1690655400,27.3,22.0,23.7,29.9,22.0,23.8,22.0,90.4,3.2,100.0,8.33,['rain'],0.0,0.0,50.4,22.0,259.7,1008.4,87.8,12.5,150.9,13.1,5.0,10.0,06:11:29,1690677689,19:10:32,1690724432,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-07-31,1690741800,27.3,22.0,23.7,30.0,22.0,23.8,22.1,91.2,4.7,100.0,8.33,['rain'],0.0,0.0,51.5,23.0,261.9,1007.7,89.2,4.4,168.5,14.6,6.0,10.0,06:11:49,1690764109,19:10:07,1690810807,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-01,1690828200,27.3,22.2,23.6,29.6,22.2,23.7,22.0,91.1,3.6,100.0,8.33,['rain'],0.0,0.0,53.6,23.8,260.0,1007.8,95.9,9.9,142.8,12.3,5.0,10.0,06:12:08,1690850528,19:09:41,1690897181,0.48,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-02,1690914600,27.0,22.1,23.9,29.4,22.1,24.0,22.1,89.8,0.1,100.0,4.17,['rain'],0.0,0.0,54.0,26.6,258.6,1008.3,93.0,13.5,125.6,10.8,6.0,10.0,06:12:27,1690936947,19:09:14,1690983554,0.5,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-03,1691001000,25.8,22.6,23.6,25.8,22.6,23.6,22.1,91.5,3.0,100.0,8.33,['rain'],0.0,0.0,59.0,28.1,260.1,1007.7,94.6,15.8,125.2,10.9,5.0,10.0,06:12:46,1691023366,19:08:47,1691069927,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-04,1691087400,27.8,22.4,24.2,30.6,22.4,24.4,22.2,88.9,0.8,100.0,4.17,['rain'],0.0,0.0,56.5,25.6,257.7,1008.8,94.3,13.6,145.1,12.5,6.0,10.0,06:13:04,1691109784,19:08:18,1691156298,0.59,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-05,1691173800,26.6,22.2,23.8,26.6,22.2,23.8,22.0,89.8,0.7,100.0,4.17,['rain'],0.0,0.0,52.6,23.0,259.0,1010.8,87.8,13.5,158.5,13.8,6.0,10.0,06:13:23,1691196203,19:07:48,1691242668,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-06,1691260200,26.6,22.4,23.9,26.6,22.4,23.9,21.7,87.7,0.7,100.0,4.17,['rain'],0.0,0.0,53.6,24.1,259.9,1010.3,90.8,18.2,187.6,16.3,6.0,10.0,06:13:41,1691282621,19:07:17,1691329037,0.65,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-07,1691346600,27.6,22.6,24.3,29.6,22.6,24.4,21.4,84.4,0.1,100.0,4.17,['rain'],0.0,0.0,54.0,24.5,258.9,1008.5,94.6,19.2,186.8,16.0,6.0,10.0,06:13:58,1691369038,19:06:46,1691415406,0.69,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-08,1691433000,28.6,22.6,24.5,31.3,22.6,24.6,21.6,84.5,0.2,100.0,4.17,['rain'],0.0,0.0,52.6,23.8,258.3,1008.7,91.6,18.4,192.9,16.7,6.0,10.0,06:14:16,1691455456,19:06:13,1691501773,0.75,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-09,1691519400,29.3,22.5,24.6,31.5,22.5,24.7,21.6,84.4,0.1,100.0,4.17,['rain'],0.0,0.0,42.5,19.1,261.4,1011.0,90.4,17.2,172.7,14.9,7.0,10.0,06:14:33,1691541873,19:05:40,1691588140,0.76,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-10,1691605800,28.6,22.5,24.6,31.1,22.5,24.8,21.6,84.1,1.7,100.0,41.67,['rain'],0.0,0.0,43.6,19.1,262.0,1011.6,72.3,17.4,169.7,14.7,6.0,10.0,06:14:50,1691628290,19:05:06,1691674506,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-11,1691692200,28.3,21.7,24.5,31.0,21.7,25.0,21.6,84.1,1.5,100.0,29.17,['rain'],0.0,0.0,41.0,17.3,264.2,1011.1,69.8,16.5,218.2,18.8,8.0,10.0,06:15:07,1691714707,19:04:31,1691760871,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-12,1691778600,28.6,22.0,24.3,30.8,22.0,24.5,21.5,84.8,1.4,100.0,33.33,['rain'],0.0,0.0,40.3,18.7,262.5,1010.8,78.2,18.3,157.2,13.7,6.0,10.0,06:15:23,1691801123,19:03:55,1691847235,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-13,1691865000,27.6,21.9,24.0,29.6,21.9,24.1,21.2,84.9,0.2,100.0,4.17,['rain'],0.0,0.0,47.2,21.6,260.5,1009.7,86.6,13.7,198.6,17.1,7.0,10.0,06:15:39,1691887539,19:03:18,1691933598,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-14,1691951400,29.2,22.1,24.8,31.8,22.1,25.3,21.3,81.8,2.6,100.0,54.17,['rain'],0.0,0.0,44.3,20.2,255.0,1009.6,87.4,15.2,209.7,18.2,7.0,10.0,06:15:55,1691973955,19:02:40,1692019960,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-15,1692037800,26.4,22.2,24.1,26.4,22.2,24.1,21.3,85.0,0.6,100.0,8.33,['rain'],0.0,0.0,41.8,18.7,252.1,1010.3,86.4,18.2,168.2,14.5,6.0,10.0,06:16:10,1692060370,19:02:02,1692106322,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-16,1692124200,30.0,22.4,24.6,32.8,22.4,25.2,21.5,83.3,2.0,100.0,37.5,['rain'],0.0,0.0,41.0,17.6,262.1,1010.6,63.2,17.9,194.1,16.6,7.0,10.0,06:16:25,1692146785,19:01:23,1692192683,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-17,1692210600,26.3,22.1,23.9,26.3,22.1,23.9,21.2,85.3,0.8,100.0,8.33,['rain'],0.0,0.0,42.1,18.7,275.1,1010.9,86.9,18.2,191.3,16.5,7.0,10.0,06:16:40,1692233200,19:00:43,1692279043,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-18,1692297000,28.8,22.1,24.1,31.9,22.1,24.3,21.3,84.8,0.4,100.0,4.17,['rain'],0.0,0.0,39.2,17.3,274.2,1009.4,87.9,17.5,144.8,12.3,5.0,10.0,06:16:55,1692319615,19:00:02,1692365402,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-19,1692383400,27.6,18.7,23.6,29.4,18.7,23.7,21.4,87.7,1.0,100.0,4.17,['rain'],0.0,0.0,38.5,16.6,275.5,1008.2,97.5,18.1,95.6,8.2,5.0,10.0,06:17:09,1692406029,18:59:21,1692451761,0.1,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-20,1692469800,26.9,22.2,23.9,29.2,22.2,24.0,21.8,88.0,3.0,100.0,4.17,['rain'],0.0,0.0,45.4,17.6,270.3,1008.3,73.9,17.1,187.9,16.1,7.0,10.0,06:17:23,1692492443,18:58:39,1692538119,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-21,1692556200,29.3,21.9,24.3,31.8,21.9,24.7,21.5,85.1,2.3,100.0,37.5,['rain'],0.0,0.0,42.5,18.4,270.3,1008.6,61.7,16.5,190.9,16.6,7.0,10.0,06:17:37,1692578857,18:57:56,1692624476,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-22,1692642600,28.3,21.5,23.7,30.5,21.5,23.7,21.4,87.7,3.0,100.0,8.33,['rain'],0.0,0.0,36.7,15.8,261.9,1008.9,88.6,16.9,185.4,16.0,7.0,10.0,06:17:50,1692665270,18:57:13,1692710833,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-23,1692729000,28.6,21.8,24.2,30.8,21.8,24.6,21.2,83.9,0.3,100.0,12.5,['rain'],0.0,0.0,42.1,18.4,261.0,1008.6,86.3,16.3,200.0,17.0,7.0,10.0,06:18:03,1692751683,18:56:29,1692797189,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-24,1692815400,29.0,21.4,24.1,31.8,21.4,24.5,21.6,86.3,0.6,100.0,4.17,['rain'],0.0,0.0,44.3,18.0,255.5,1007.9,81.5,17.4,192.9,16.8,7.0,10.0,06:18:16,1692838096,18:55:44,1692883544,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-25,1692901800,27.0,22.1,23.8,29.1,22.1,23.9,22.0,89.8,3.0,100.0,8.33,['rain'],0.0,0.0,44.3,17.3,249.5,1007.9,87.3,17.5,150.9,12.9,6.0,10.0,06:18:29,1692924509,18:54:59,1692969899,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-26,1692988200,28.1,21.8,23.8,30.9,21.8,23.9,21.9,89.7,0.1,100.0,4.17,['rain'],0.0,0.0,47.5,21.6,249.5,1009.4,85.4,15.8,198.0,17.1,7.0,10.0,06:18:42,1693010922,18:54:14,1693056254,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-27,1693074600,29.6,22.0,24.1,32.6,22.0,24.3,21.7,87.5,4.9,100.0,4.17,['rain'],0.0,0.0,47.2,17.3,259.9,1010.5,79.0,16.0,174.8,15.1,6.0,10.0,06:18:54,1693097334,18:53:27,1693142607,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-28,1693161000,28.0,21.5,23.9,30.3,21.5,24.2,21.5,87.1,0.6,100.0,4.17,['rain'],0.0,0.0,43.9,18.4,258.1,1009.9,72.9,16.7,173.4,15.0,6.0,10.0,06:19:06,1693183746,18:52:41,1693228961,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-29,1693247400,30.2,21.4,24.5,31.9,21.4,24.9,21.3,83.6,1.1,100.0,29.17,['rain'],0.0,0.0,30.6,13.7,264.5,1009.5,66.4,16.9,177.5,15.4,6.0,10.0,06:19:17,1693270157,18:51:53,1693315313,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-30,1693333800,31.0,21.2,25.2,33.2,21.2,26.0,21.1,79.5,0.7,100.0,20.83,['rain'],0.0,0.0,28.8,11.9,276.9,1010.3,55.2,17.4,228.3,19.8,7.0,10.0,06:19:29,1693356569,18:51:06,1693401666,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-08-31,1693420200,33.3,21.7,25.8,35.8,21.7,27.1,22.0,80.9,0.5,100.0,16.67,['rain'],0.0,0.0,25.2,11.2,281.2,1010.0,55.7,16.9,223.7,19.3,8.0,30.0,06:19:40,1693442980,18:50:17,1693488017,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-09-01,1693506600,31.3,22.7,26.1,34.5,22.7,27.2,22.7,82.6,1.2,100.0,16.67,['rain'],0.0,0.0,20.9,9.4,287.0,1009.8,65.7,15.6,231.3,20.1,9.0,30.0,06:19:51,1693529391,18:49:29,1693574369,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-09-02,1693593000,26.2,23.1,24.0,26.2,23.1,24.0,22.7,92.7,27.0,100.0,16.67,['rain'],0.0,0.0,27.4,11.5,271.2,1010.1,96.3,11.2,122.5,10.5,6.0,10.0,06:20:02,1693615802,18:48:40,1693660720,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-09-03,1693679400,28.8,21.7,24.0,32.2,21.7,24.3,21.8,87.9,3.1,100.0,25.0,['rain'],0.0,0.0,28.1,11.9,274.7,1008.9,91.6,15.8,161.4,13.9,6.0,10.0,06:20:13,1693702213,18:47:50,1693747070,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
2023-09-04,1693765800,28.0,22.1,24.3,30.2,22.1,24.5,21.2,83.5,1.0,100.0,37.5,['rain'],0.0,0.0,33.8,15.5,283.7,1007.6,85.4,17.1,177.2,15.4,7.0,10.0,06:20:24,1693788624,18:47:00,1693833420,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['43063099999', '43111099999', 'remote', '43060099999']",obs,Pune
